ID,Region,Region Link,Estate,Estate Link,Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Property age(year),Address
621186,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Grand Horizon,https://www.28hse.com/en/buy/estate-4653,,,2,495.0,363.0,18.0,
621187,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Yick Fai Building,https://www.28hse.com/en/buy/estate-5722,,Mid level,3,,473.0,31.0,
621188,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Noble Place,https://www.28hse.com/en/buy/estate-4460,,Mid level,2,642.0,508.0,20.0,
621191,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Fortune Plaza,https://www.28hse.com/en/buy/estate-4143,,Mid level,1,446.0,342.0,30.0,
621192,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Providence Bay,https://www.28hse.com/en/buy/estate-6677,,,3,,625.0,6.0,
621198,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Beneville,https://www.28hse.com/en/buy/estate-4410,,High level,2,577.0,428.0,14.0,
621204,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Grand Horizon,https://www.28hse.com/en/buy/estate-4653,,,2,611.0,466.0,18.0,
621215,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Lohas Park,https://www.28hse.com/en/buy/estate-4064,,,,901.0,673.0,9.0,
621223,Sham Tseng,https://www.28hse.com/en/buy/district-g56,Bellagio,https://www.28hse.com/en/buy/estate-4540,,,,750.0,575.0,15.0,
621230,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,SHATIN NEW TOWN,https://www.28hse.com/en/buy/estate-4082,,Low level,2,,427.0,35.0,
621274,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Villa Esplanada,https://www.28hse.com/en/buy/estate-4651,,Low level,4,1019.0,863.0,18.0,
621422,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Ho Shun Lee Building,https://www.28hse.com/en/buy/estate-4285,,,,431.0,309.0,34.0,
621240,"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Riviera Gardens,https://www.28hse.com/en/buy/estate-4578,,High level,2,632.0,507.0,28.0,
621249,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Grand Horizon,https://www.28hse.com/en/buy/estate-4653,,,2,638.0,483.0,18.0,
622785,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Kwong Ming Court,https://www.28hse.com/en/buy/estate-4039,1,High level,3,855.0,639.0,20.0,
622786,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Kwong Ming Court,https://www.28hse.com/en/buy/estate-4039,9,Mid level,3,863.0,646.0,20.0,
621401,"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Park Yoho,https://www.28hse.com/en/buy/estate-8698,,,,,326.0,2.0,
621286,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Greenview Villa,https://www.28hse.com/en/buy/estate-7904,,,2,,542.0,3.0,
621350,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hong King Garden,https://www.28hse.com/en/buy/estate-4463,A,,,695.0,517.0,29.0,
622787,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Kwong Ming Court,https://www.28hse.com/en/buy/estate-4039,15,High level,1,569.0,426.0,20.0,
621236,"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Treasure Garden,https://www.28hse.com/en/buy/estate-5829,,Mid level,2,496.0,400.0,,
598738,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Beaumount,https://www.28hse.com/en/buy/estate-7556,6座高層H室,High level,3,915.0,694.0,2.0,
622782,Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,King Lam Estate,https://www.28hse.com/en/buy/estate-5916,18,High level,,,397.0,,
586786,"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Village,https://www.28hse.com/en/buy/estate-4029,,Ground Floor,2,700.0,,,
619358,"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Chuen Fai Centre,https://www.28hse.com/en/buy/estate-5274,,,,363.0,266.0,33.0,
621162,,,,,,,,780.0,700.0,,
621144,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Greenfield Garden,https://www.28hse.com/en/buy/estate-4656,,,2,576.0,449.0,28.0,
621165,,,,,,High level,3,,729.0,,
621168,Tuen Mun,https://www.28hse.com/en/buy/district-g48,Orchid Court,https://www.28hse.com/en/buy/estate-6447,,Low level,3,,409.0,40.0,
621172,Tsing Yi,https://www.28hse.com/en/buy/district-g51,Mayfair Gardens,https://www.28hse.com/en/buy/estate-4655,,,2,532.0,431.0,36.0,
514607,"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,,,5 + ,2100.0,,,
621155,Tuen Mun,https://www.28hse.com/en/buy/district-g48,The Sherwood,https://www.28hse.com/en/buy/estate-4474,,Mid level,2,486.0,362.0,13.0,
