ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
565164,For sale,9.75,10762.0,14151.0,623,0,24 days before,24 days before,1 days before,2018.10.11,07-07-2018
489819,For sale,7.0,9873.0,12635.0,917,0,24 days before,24 days before,1 days before,2018.10.08,07-07-2018
606548,For sale,31.68,,17969.0,320,0,24 days before,24 days before,7 days before,2018.09.11,07-07-2018
491196,For sale,12.0,10939.0,14797.0,865,0,24 days before,24 days before,1 days before,2018.10.08,07-07-2018
495318,For sale,8.9,12142.0,15950.0,780,0,24 days before,24 days before,1 days before,2018.10.08,07-07-2018
606169,For sale,5.79,12532.0,15734.0,145,0,24 days before,24 days before,22 days before,2018.09.11,07-07-2018
606520,,6.28,8845.0,11544.0,175,0,24 days before,21 days before,7 days before,2018.09.11,07-07-2018
416314,For sale,5.35,7191.0,9907.0,3842,1,28 days before,24 days before,1 days before,2018.10.06,07-07-2018
606476,For sale,4.6,9037.0,10900.0,180,0,24 days before,,16 months before,2018.09.11,07-07-2018
565010,For sale,9.98,11176.0,13842.0,471,0,24 days before,24 days before,1 days before,2018.10.11,07-07-2018
606349,For sale,3.28,,7981.0,510,0,24 days before,13 days before,8 days before,2018.09.11,07-07-2018
602154,For sale,4.6,6571.0,,531,0,30 days before,18 days before,2 days before,2018.09.05,07-07-2018
606354,For sale,10.0,10000.0,,485,0,24 days before,3 days before,5 hours before,2018.09.11,07-07-2018
606355,For sale,6.88,11602.0,14423.0,515,0,24 days before,24 days before,2 days before,2018.09.11,07-07-2018
601351,For sale,10.68,14183.0,16688.0,363,0,31 days before,31 days before,2 days before,2018.09.04,07-07-2018
