Region,Region Link,Estate,Estate Link,ID,Status,Price,Price per feet(built-up),Price per feet(salesable area),Block and unit number,Floor,Room,Gross area(sq feet),Net floor area(sq feet),Management Fee,Property age(year),Address,Views #,Bookmarked #,Ads or renew date,Modified date,User last login,Expire date,Scrape Date
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Grand YOHO,https://www.28hse.com/en/buy/estate-8901,549600,For sale,HK$ 9.50M ,,"$18,447",,,,,515 ,,1,,545,0,10 days before,10 days before,5 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Riva,https://www.28hse.com/en/buy/estate-7707,547884,For sale,HK$ 6.50M ,"$10,961","$13,948",,,,593 ,466 ,,5,,990,0,10 days before,10 days before,5 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Hanford Garden,https://www.28hse.com/en/buy/estate-4447,615439,For sale,HK$ 4.80M ,"$8,664","$10,984",,,,554 ,437 ,,25,,225,0,10 days before,,6 days before,2018.09.24,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mayfair By The Sea,https://www.28hse.com/en/buy/estate-8419,615324,For sale,HK$ 9.60M ,,"$15,434",低座16座,Mid level,2,,622 ,,3,,205,0,11 days before,,11 days before,2018.09.24,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mayfair By The Sea,https://www.28hse.com/en/buy/estate-8419,615331,For sale,HK$ 12.80M ,,"$10,000",11座,,,,"1,280 ",,3,,235,0,11 days before,,11 days before,2018.09.24,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Chelsea Court,https://www.28hse.com/en/buy/estate-4570,575325,For sale,HK$ 7.08M ,"$11,569","$15,733",,Low level,2,612 ,450 ,,12,,395,0,2 months before,1 hours before,8 days before,2018.07.26,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,611165,For sale,HK$ 16.30M ,,"$7,762",,,4,,"2,100 ",,,,180,0,16 days before,16 days before,2 hours before,2018.09.18,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Comet Mansion,https://www.28hse.com/en/buy/estate-5183,615348,For sale,HK$ 4.55M ,"$12,133","$15,372",E室,Mid level,2,375 ,296 ,,36,,110,0,10 days before,,6 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,615350,For sale,HK$ 6.58M ,"$9,281","$12,051",中低層,,3,709 ,546 ,,22,,85,0,10 days before,4 days before,7 days before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Belair Gardens,https://www.28hse.com/en/buy/estate-4088,615360,For sale,HK$ 9.88M ,"$8,821","$11,889",,Low level,3,"1,120 ",831 ,,,,220,0,10 days before,10 days before,2 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,615366,For sale,HK$ 5.40M ,"$9,294","$12,108",低層,Low level,2,581 ,446 ,,22,,185,0,10 days before,,7 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Grand YOHO,https://www.28hse.com/en/buy/estate-8901,606860,For sale,HK$ 9.99M ,,"$15,832",,,,,631 ,,1,,335,0,23 days before,,20 hours before,2018.09.12,07-07-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Ching Wah Court,https://www.28hse.com/en/buy/estate-4664,615533,For sale,HK$ 4.95M ,,"$11,928",,,2,,415 ,,31,,220,0,10 days before,,7 days before,2018.09.25,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Choi Ming Court,https://www.28hse.com/en/buy/estate-4034,615403,For sale,HK$ 6.88M ,"$8,132","$10,585",,,,846 ,650 ,,17,,140,0,10 days before,10 days before,17 days before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro Town,https://www.28hse.com/en/buy/estate-4012,615450,For sale,HK$ 12.50M ,"$13,255","$18,437",,,4,943 ,678 ,,12,,170,0,10 days before,10 days before,6 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Uptown,https://www.28hse.com/en/buy/estate-6210,615809,For sale,HK$ 7.20M ,,"$9,524",,,,,756 ,,6,,205,0,10 days before,,3 days before,2018.09.25,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,615288,For sale,HK$ 6.50M ,"$9,285","$10,317",,Low level,3,700 ,630 ,,5,,210,0,11 days before,11 days before,11 days before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro City,https://www.28hse.com/en/buy/estate-4000,615281,For sale,HK$ 9.80M ,,"$14,040",,,,,698 ,,18,,190,0,11 days before,,11 days before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Tseung Kwan O Plaza,https://www.28hse.com/en/buy/estate-4002,615290,For sale,HK$ 7.50M ,,"$17,483",,High level,,,429 ,,15,,170,0,11 days before,8 days before,7 days before,2018.09.24,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Lido Garden,https://www.28hse.com/en/buy/estate-4542,581831,For sale,HK$ 8.20M ,"$10,250","$12,481",,,,800 ,657 ,,29,,865,0,40 days before,11 days before,2 days before,2018.08.26,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Park Central,https://www.28hse.com/en/buy/estate-4007,615295,For sale,HK$ 19.50M ,"$16,427","$21,547",,High level,3,"1,187 ",905 ,,13,,115,0,11 days before,11 days before,2 days before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Yue Tin Court,https://www.28hse.com/en/buy/estate-4092,615302,For sale,HK$ 5.78M ,"$11,010","$13,473",,High level,2,525 ,429 ,,35,,135,0,11 days before,,6 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Sun Tuen Mun Centre,https://www.28hse.com/en/buy/estate-4426,597099,For sale,HK$ 5.60M ,"$9,032","$11,178",,,2,620 ,501 ,,28,,650,0,37 days before,,2 days before,2018.08.29,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Wah Lee Building,https://www.28hse.com/en/buy/estate-6596,565351,For sale,HK$ 3.80M ,"$9,383","$16,594",,,1,405 ,229 ,,36,,685,0,2 months before,10 days before,2 days before,2018.07.11,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mayfair By The Sea,https://www.28hse.com/en/buy/estate-8419,615307,For sale,HK$ 8.80M ,,"$14,058",低座6座,Mid level,1,,626 ,,3,,240,0,11 days before,,11 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Grand YOHO,https://www.28hse.com/en/buy/estate-8901,615308,For sale,HK$ 9.20M ,,"$18,146",1座G室,Mid level,2,,507 ,,1,,205,0,11 days before,11 days before,6 days before,2018.09.24,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Mayfair By The Sea,https://www.28hse.com/en/buy/estate-8419,615339,For sale,HK$ 13.80M ,,"$15,115",16座,,3,,913 ,,3,,200,0,11 days before,,11 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Yuet Wu Villa,https://www.28hse.com/en/buy/estate-4444,609217,For sale,HK$ 4.70M ,"$9,073","$10,930",,,,518 ,430 ,,25,,345,0,20 days before,20 days before,2 days before,2018.09.15,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,The Parcville,https://www.28hse.com/en/buy/estate-4252,615318,For sale,HK$ 7.38M ,"$10,950","$14,499",16座F室,Mid level,2,674 ,509 ,,17,,180,0,11 days before,,6 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Tin Shing Court,https://www.28hse.com/en/buy/estate-4371,615141,For sale,HK$ 5.18M ,"$6,256","$7,969",,,,828 ,650 ,,18,,290,0,11 days before,11 days before,22 hours before,2018.09.24,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Seaview Garden,https://www.28hse.com/en/buy/estate-4504,611852,For sale,HK$ 7.80M ,"$6,818","$9,478",,,,"1,144 ",823 ,,,,290,0,16 days before,11 days before,2 days before,2018.09.19,07-07-2018
"Kwai Chung,Kwai Fong",https://www.28hse.com/en/buy/district-g50,Hibiscus Park,https://www.28hse.com/en/buy/estate-4689,615128,For sale,HK$ 7.00M ,"$12,433","$16,509",,,,563 ,424 ,,20,,135,0,11 days before,11 days before,3 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Coral Garden,https://www.28hse.com/en/buy/estate-5042,615231,For sale,HK$ 5.00M ,"$9,208","$10,460",,,2,543 ,478 ,,27,,245,0,11 days before,,1 days before,2018.09.24,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Garden,https://www.28hse.com/en/buy/estate-4544,557139,For sale,HK$ 5.85M ,"$7,548","$11,404",,Mid level,2,775 ,513 ,,32,,1610,0,14 days before,14 days before,2 days before,2018.10.20,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,Hong Kong Gold Coast,https://www.28hse.com/en/buy/estate-4501,605828,For sale,HK$ 7.20M ,"$10,315","$13,458",,Mid level,2,698 ,535 ,,23,,430,0,25 days before,15 days before,2 days before,2018.09.20,07-07-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Ching Tai Court,https://www.28hse.com/en/buy/estate-4658,449063,For sale,HK$ 6.20M ,,"$11,191",,,,,554 ,,29,,2691,0,10 days before,10 days before,12 days before,2018.09.24,07-07-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Mount Haven,https://www.28hse.com/en/buy/estate-4654,615279,For sale,HK$ 7.58M ,"$11,246","$13,883",,Mid level,2,674 ,546 ,,19,,175,0,11 days before,,2 hours before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,606452,For sale,HK$ 5.60M ,"$3,835","$3,836",,High level,3,"1,460 ","1,460 ",,,,271,1,24 days before,24 days before,11 days before,2018.09.11,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Hill Wood,https://www.28hse.com/en/buy/estate-6186,605217,For sale,HK$ 11.38M ,"$8,128","$8,754",,,,"1,400 ","1,300 ",,5,,380,0,25 days before,25 days before,11 days before,2018.09.09,07-07-2018
,,,,615251,For sale,HK$ 17.80M ,,"$3,560",,,4,,"5,000 ",,,,201,0,11 days before,,7 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,615244,For sale,HK$ 12.80M ,"$9,142","$9,846",,,4,"1,400 ","1,300 ",,10,,90,0,11 days before,11 days before,11 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,La Grove,https://www.28hse.com/en/buy/estate-4400,615264,For sale,HK$ 6.20M ,"$9,920","$12,890",,,,625 ,481 ,,9,,215,0,11 days before,11 days before,5 months before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,615277,For sale,HK$ 8.90M ,"$6,357","$6,846",,Low level,4,"1,400 ","1,300 ",,5,,200,0,11 days before,11 days before,11 days before,2018.09.24,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,591952,For sale,HK$ 11.88M ,"$8,485",,,Ground Floor,4,"1,400 ",,,,,535,0,46 days before,11 days before,2 hours before,2018.08.20,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Kingswood Villas,https://www.28hse.com/en/buy/estate-4390,615380,For sale,HK$ 6.38M ,"$8,999","$11,685",中層,Mid level,3,709 ,546 ,,22,,85,0,10 days before,,7 days before,2018.09.24,07-07-2018
Tsing Yi,https://www.28hse.com/en/buy/district-g51,Cheung On Estate,https://www.28hse.com/en/buy/estate-4698,612924,For sale,HK$ 1.50M ,"$7,812","$10,000",,,,192 ,150 ,,,,1005,0,14 days before,4 days before,1 days before,2018.09.21,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Botania Villa,https://www.28hse.com/en/buy/estate-4437,615389,For sale For rent,HK$ 5.80M ,"$9,355","$11,417",,,,620 ,508 ,,20,,280,0,10 days before,4 days before,4 days before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Ocean Shores,https://www.28hse.com/en/buy/estate-4003,615433,For sale,HK$ 13.50M ,"$13,733","$17,976",,,4,983 ,751 ,,,,135,0,10 days before,4 days before,6 days before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Garden Rivera,https://www.28hse.com/en/buy/estate-4107,615485,For sale,HK$ 4.80M ,,"$17,844",,,,,269 ,,34,,325,0,10 days before,10 days before,5 days before,2018.09.25,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,South Hillcrest,https://www.28hse.com/en/buy/estate-4416,615486,For sale,HK$ 5.68M ,"$7,272","$9,930",,,,781 ,572 ,,13,,265,0,10 days before,10 days before,5 days before,2018.09.25,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,615257,For sale,HK$ 14.88M ,"$7,085","$7,086",,,4,"2,100 ","2,100 ",,,,351,0,11 days before,9 days before,7 days before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,The Palazzo,https://www.28hse.com/en/buy/estate-4207,597191,For sale,HK$ 10.00M ,"$15,432","$20,202",11d,Mid level,2,648 ,495 ,,9,,326,0,17 days before,10 days before,5 days before,2018.09.18,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,The Palazzo,https://www.28hse.com/en/buy/estate-4207,615609,For sale,HK$ 33.00M ,,"$23,388",9座,Mid level,4,,"1,411 ",,9,,100,0,10 days before,,7 days before,2018.09.25,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,The Wings,https://www.28hse.com/en/buy/estate-6558,615395,For sale,HK$ 7.46M ,,"$20,608",,Low level,1,,362 ,,,,170,0,10 days before,8 days before,2 days before,2018.09.24,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4196,600558,For sale,HK$ 3.98M ,"$5,685",,,,,700 ,,,,,1305,2,32 days before,32 days before,2 hours before,2018.09.03,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,House,https://www.28hse.com/en/buy/estate-6916,527009,For sale,HK$ 180.00M ,"$47,368",,,,,"3,800 ",,,,,1738,0,60 days before,60 days before,24 hours before,2018.08.06,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,The Parcville,https://www.28hse.com/en/buy/estate-4252,615089,For sale,HK$ 8.60M ,"$10,565","$13,938",,,3,814 ,617 ,,17,,155,0,11 days before,,14 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,615091,For sale,HK$ 6.28M ,,"$8,971",,High level,3,,700 ,,,,80,0,11 days before,11 days before,9 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Chi Lok Fa Yuen,https://www.28hse.com/en/buy/estate-4442,615093,For sale,HK$ 5.10M ,,"$11,359",,High level,2,,449 ,,37,,190,0,11 days before,11 days before,8 days before,2018.09.24,07-07-2018
Sham Tseng,https://www.28hse.com/en/buy/district-g56,The Hillgrove,https://www.28hse.com/en/buy/estate-4503,607204,For sale,HK$ 8.30M ,"$8,291","$10,710",,,,"1,001 ",775 ,,16,,310,0,18 days before,18 days before,2 days before,2018.09.17,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Ocean Shores,https://www.28hse.com/en/buy/estate-4003,504533,For sale,HK$ 9.00M ,"$13,274","$18,145",,,2,678 ,496 ,,,,495,0,11 days before,11 days before,6 days before,2018.09.24,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Tsuen Tak Garden,https://www.28hse.com/en/buy/estate-4580,615116,For sale,HK$ 4.80M ,"$11,241","$16,725",,,,427 ,287 ,,,,235,0,11 days before,11 days before,24 hours before,2018.09.24,07-07-2018
"Tsuen Wan,Tai Wo Hau",https://www.28hse.com/en/buy/district-g49,Allway Gardens,https://www.28hse.com/en/buy/estate-4575,615126,For sale,HK$ 6.50M ,"$10,450","$11,712",,,,622 ,555 ,,40,,181,0,11 days before,11 days before,24 hours before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Grandway Garden,https://www.28hse.com/en/buy/estate-4205,615065,For sale,HK$ 6.58M ,"$12,118","$13,595",,,,543 ,484 ,,29,,170,0,11 days before,11 days before,22 hours before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro Town,https://www.28hse.com/en/buy/estate-4012,615384,For sale,HK$ 13.00M ,"$14,023","$18,786",,Low level,3,927 ,692 ,,12,,191,0,10 days before,8 days before,2 days before,2018.09.24,07-07-2018
"Tai Po,Tai Wo",https://www.28hse.com/en/buy/district-g45,Wing Fai Garden,https://www.28hse.com/en/buy/estate-4149,622612,For sale,HK$ 7.50M ,"$10,373","$13,112",,High level,3,723 ,572 ,,28,,10,0,11 days before,4 hours before,1 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Sun Tuen Mun Centre,https://www.28hse.com/en/buy/estate-4426,615044,For sale,HK$ 5.80M ,"$7,733","$9,619",,,3,750 ,603 ,,28,,300,0,11 days before,,1 days before,2018.09.24,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Village,https://www.28hse.com/en/buy/estate-4231,581348,For sale,HK$ 15.00M ,"$7,142","$7,895",,,4,"2,100 ","1,900 ",,,,820,0,62 days before,60 days before,5 days before,2018.08.04,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Chinese Mansion,https://www.28hse.com/en/buy/estate-5462,581361,For sale,HK$ 3.40M ,,"$8,038",,High level,3,,423 ,,,,1465,1,62 days before,62 days before,5 days before,2018.08.04,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro City,https://www.28hse.com/en/buy/estate-4000,615274,For sale,HK$ 7.00M ,,"$19,231",,,,,364 ,,18,,195,0,11 days before,,11 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Richland Garden,https://www.28hse.com/en/buy/estate-4418,615048,For sale,HK$ 4.38M ,"$9,379","$13,477",,,2,467 ,325 ,,26,,120,0,11 days before,,1 days before,2018.09.24,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,The Great Hill,https://www.28hse.com/en/buy/estate-5098,605948,For sale,HK$ 23.50M ,"$12,842","$17,029",,High level,3,"1,830 ","1,380 ",,11,,395,0,24 days before,24 days before,3 days before,2018.09.10,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Village,https://www.28hse.com/en/buy/estate-4029,549517,For sale,HK$ 4.42M ,,"$9,910",,,2,,446 ,,,,3212,1,14 days before,14 days before,7 days before,2018.09.20,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Tin Ping Estate,https://www.28hse.com/en/buy/estate-5109,586834,For sale,HK$ 2.90M ,"$5,000","$6,938",,High level,2,580 ,418 ,,,,830,0,54 days before,35 days before,5 days before,2018.08.12,07-07-2018
"Sai Kung,Clear Water Bay",https://www.28hse.com/en/buy/district-g41,Village,https://www.28hse.com/en/buy/estate-4029,604039,For sale,HK$ 7.60M ,"$10,857","$10,857",,,2,700 ,700 ,,,,1070,0,27 days before,27 days before,7 days before,2018.09.08,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Yoho Midtown,https://www.28hse.com/en/buy/estate-5542,615293,For sale,HK$ 11.20M ,"$13,948","$18,211",5座 C室,High level,3,803 ,615 ,,2010,,130,0,11 days before,11 days before,6 days before,2018.09.24,07-07-2018
"Yuen Long,Tin Shui Wai",https://www.28hse.com/en/buy/district-g47,Village,https://www.28hse.com/en/buy/estate-4357,614945,For sale,HK$ 16.50M ,"$7,857",,,,5 + ,"2,100 ",,,,,130,0,11 days before,11 days before,3 days before,2018.09.24,07-07-2018
"Fan Ling,Sheung Shui",https://www.28hse.com/en/buy/district-g46,Valais,https://www.28hse.com/en/buy/estate-5926,431834,For sale,HK$ 48.00M ,,"$17,192",,,4,,"2,792 ",,7,,3707,0,11 days before,11 days before,8 days before,2018.09.24,07-07-2018
Tseung Kwan O,https://www.28hse.com/en/buy/district-g42,Metro Town,https://www.28hse.com/en/buy/estate-4012,614957,For sale,HK$ 8.80M ,,"$17,495",,,,,503 ,,12,,220,0,11 days before,11 days before,7 days before,2018.09.24,07-07-2018
Tuen Mun,https://www.28hse.com/en/buy/district-g48,Waldorf Garden,https://www.28hse.com/en/buy/estate-4485,577030,For sale,HK$ 5.40M ,"$9,199","$10,568",,,,587 ,511 ,,37,,385,0,2 months before,9 days before,1 days before,2018.07.29,07-07-2018
"ShaTin,Tai Wai,Fotan",https://www.28hse.com/en/buy/district-g44,Pictorial Garden,https://www.28hse.com/en/buy/estate-4085,614954,For sale,HK$ 10.50M ,"$9,840","$13,636",,Mid level,3,"1,067 ",770 ,,25,,195,0,11 days before,11 days before,7 days before,2018.09.24,07-07-2018
